I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;End_Account_Balance;End_Account_Equity;Total P&L;NoTrades;NoWinTrades;MaxDrawdown;TotalTradeProfit
20200505;5;20.0000;LowOrHighOfLast2Candles;-70;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;10038.64780000;10038.64780000;0.00000000;18;7;137.4637;38.6478
20200505;5;20.0000;LowOrHighOfLast2Candles;-60;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;10032.71388000;10032.71388000;0.00000000;21;7;161.1458;32.7139
20200505;5;20.0000;LowOrHighOfLast2Candles;-50;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;10037.44724000;10037.44724000;0.00000000;21;7;157.8978;37.4472
20200505;5;20.0000;LowOrHighOfLast2Candles;-40;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;10039.57764000;10039.57764000;0.00000000;22;7;181.5820;39.5776
20200505;5;20.0000;LowOrHighOfLast2Candles;-30;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;10074.24296000;10074.24296000;0.00000000;24;8;156.4035;74.2430
20200505;5;20.0000;LowOrHighOfLast2Candles;-20;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;10089.04652000;10089.04652000;0.00000000;25;8;177.1546;89.0465
20200505;5;20.0000;LowOrHighOfLast2Candles;-10;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;10120.02076000;10120.02076000;0.00000000;30;10;197.0206;120.0208
20200505;5;20.0000;LowOrHighOfLast2Candles;0;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;10171.66104000;10171.66104000;0.00000000;32;10;196.8366;171.6610
20200505;5;20.0000;LowOrHighOfLast2Candles;10;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;10157.57528000;10157.57528000;0.00000000;30;10;199.9370;157.5753
20200505;5;20.0000;LowOrHighOfLast2Candles;20;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;10183.10292000;10183.10292000;0.00000000;28;10;200.0048;183.1029
20200505;5;20.0000;LowOrHighOfLast2Candles;30;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;10248.31276000;10248.31276000;0.00000000;27;10;103.8568;248.3128
20200505;5;20.0000;LowOrHighOfLast2Candles;40;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;10057.85532000;10057.85532000;0.00000000;24;7;138.9000;57.8553
20200505;5;20.0000;LowOrHighOfLast2Candles;50;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;9977.64264000;9977.64264000;0.00000000;24;6;180.2800;-22.3574
20200505;5;20.0000;LowOrHighOfLast2Candles;60;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;9881.29080000;9881.29080000;0.00000000;22;4;259.3500;-118.7092
20200505;5;20.0000;LowOrHighOfLast2Candles;70;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;9914.43896000;9914.43896000;0.00000000;21;4;240.0900;-85.5610
20200505;5;20.0000;LowOrHighOfLast2Candles;80;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;9919.92000000;9919.92000000;0.00000000;18;3;242.4000;-80.0800
20200505;5;20.0000;LowOrHighOfLast2Candles;90;1.0000;0.000300;0.500000;3.500000;180;0.001000;7;20;1;9873.76000000;9873.76000000;0.00000000;16;2;237.3200;-126.2400
20200505;5;20.0000;LowOrHighOfLast2Candles;-90;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;10154.61936000;10154.61936000;0.00000000;17;8;135.0695;154.6194
20200505;5;20.0000;LowOrHighOfLast2Candles;-80;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;10063.92528000;10063.92528000;0.00000000;18;7;134.2256;63.9253
20200505;5;20.0000;LowOrHighOfLast2Candles;-70;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;10066.60780000;10066.60780000;0.00000000;18;7;137.4637;66.6078
20200505;5;20.0000;LowOrHighOfLast2Candles;-60;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;10045.10476000;10045.10476000;0.00000000;21;7;161.1458;45.1048
20200505;5;20.0000;LowOrHighOfLast2Candles;-50;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;10048.34812000;10048.34812000;0.00000000;21;7;157.8978;48.3481
20200505;5;20.0000;LowOrHighOfLast2Candles;-40;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;10068.52764000;10068.52764000;0.00000000;22;7;181.5820;68.5276
20200505;5;20.0000;LowOrHighOfLast2Candles;-30;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;10029.69216000;10029.69216000;0.00000000;23;7;176.5941;29.6922
20200505;5;20.0000;LowOrHighOfLast2Candles;-20;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;10020.18884000;10020.18884000;0.00000000;24;7;197.4112;20.1888
20200505;5;20.0000;LowOrHighOfLast2Candles;-10;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;10177.30892000;10177.30892000;0.00000000;27;10;177.7806;177.3089
20200505;5;20.0000;LowOrHighOfLast2Candles;0;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;10139.50272000;10139.50272000;0.00000000;32;9;216.0166;139.5027
20200505;5;20.0000;LowOrHighOfLast2Candles;10;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;10221.36880000;10221.36880000;0.00000000;30;10;197.1027;221.3688
20200505;5;20.0000;LowOrHighOfLast2Candles;20;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;10248.52556000;10248.52556000;0.00000000;28;10;200.0048;248.5256
20200505;5;20.0000;LowOrHighOfLast2Candles;30;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;10216.07276000;10216.07276000;0.00000000;27;9;198.0268;216.0728
20200505;5;20.0000;LowOrHighOfLast2Candles;40;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;10002.27532000;10002.27532000;0.00000000;24;6;178.9489;2.2753
20200505;5;20.0000;LowOrHighOfLast2Candles;50;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;9927.91624000;9927.91624000;0.00000000;23;5;178.9700;-72.0838
20200505;5;20.0000;LowOrHighOfLast2Candles;60;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;9910.34080000;9910.34080000;0.00000000;22;4;259.3500;-89.6592
20200505;5;20.0000;LowOrHighOfLast2Candles;70;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;9943.30896000;9943.30896000;0.00000000;21;4;240.0900;-56.6910
20200505;5;20.0000;LowOrHighOfLast2Candles;80;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;9948.87000000;9948.87000000;0.00000000;18;3;242.4000;-51.1300
20200505;5;20.0000;LowOrHighOfLast2Candles;90;1.0000;0.000300;0.500000;4.000000;180;0.001000;7;20;1;9893.56000000;9893.56000000;0.00000000;16;2;237.3200;-106.4400
